time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
17-12-2020_11:25:35;366,0;361,0;370,0;1133,0;1123,0;1145,0;104,0;-265,0;457,0;377,0;109,0;616,0;16773,0;16244,0;17225,0;-5,0;-304,0;279,0;456,0;309,0;613,0;16452,0;16163,0;16730,0
17-12-2020_11:25:40;366,0;361,0;371,0;1132,0;1118,0;1149,0;106,0;-300,0;439,0;379,0;129,0;653,0;16782,0;16342,0;17211,0;-5,0;-296,0;234,0;453,0;302,0;584,0;16449,0;16199,0;16764,0
17-12-2020_11:25:45;365,0;361,0;371,0;1132,0;1119,0;1145,0;103,0;-261,0;453,0;378,0;122,0;588,0;16775,0;16378,0;17199,0;-8,0;-274,0;242,0;452,0;311,0;612,0;16452,0;16124,0;16769,0
17-12-2020_11:25:50;365,0;361,0;370,0;1132,0;1120,0;1147,0;101,0;-294,0;448,0;379,0;155,0;587,0;16772,0;16358,0;17199,0;-1,0;-305,0;252,0;453,0;237,0;593,0;16452,0;16203,0;16771,0
17-12-2020_11:25:55;365,0;358,0;371,0;1131,0;1120,0;1142,0;99,0;-260,0;464,0;382,0;112,0;588,0;16773,0;16298,0;17245,0;-1,0;-266,0;322,0;455,0;275,0;625,0;16455,0;16131,0;16807,0
17-12-2020_11:26:00;365,0;360,0;372,0;1130,0;1117,0;1143,0;102,0;-237,0;423,0;376,0;127,0;636,0;16777,0;16398,0;17252,0;-8,0;-317,0;285,0;455,0;298,0;613,0;16452,0;16157,0;16737,0
17-12-2020_11:26:05;365,0;360,0;370,0;1131,0;1118,0;1144,0;98,0;-304,0;454,0;377,0;132,0;644,0;16774,0;16285,0;17194,0;0,0;-270,0;251,0;454,0;327,0;593,0;16452,0;16167,0;16752,0
17-12-2020_11:26:10;365,0;361,0;370,0;1131,0;1118,0;1142,0;103,0;-277,0;451,0;379,0;150,0;597,0;16778,0;16374,0;17241,0;-2,0;-276,0;266,0;454,0;326,0;582,0;16451,0;16206,0;16756,0
17-12-2020_11:26:15;365,0;362,0;369,0;1130,0;1118,0;1141,0;96,0;-269,0;437,0;377,0;112,0;607,0;16780,0;16337,0;17263,0;-7,0;-270,0;244,0;455,0;274,0;608,0;16455,0;16194,0;16748,0
17-12-2020_11:26:20;365,0;361,0;370,0;1129,0;1120,0;1140,0;97,0;-251,0;457,0;378,0;115,0;594,0;16775,0;16319,0;17233,0;-4,0;-277,0;282,0;455,0;289,0;607,0;16455,0;16156,0;16774,0
17-12-2020_11:26:25;365,0;361,0;368,0;1128,0;1117,0;1140,0;93,0;-274,0;429,0;378,0;121,0;578,0;16780,0;16290,0;17287,0;-4,0;-254,0;241,0;455,0;301,0;595,0;16460,0;16189,0;16782,0
17-12-2020_11:26:30;365,0;361,0;371,0;1129,0;1115,0;1139,0;99,0;-223,0;443,0;378,0;110,0;603,0;16777,0;16364,0;17277,0;-6,0;-262,0;255,0;455,0;303,0;588,0;16457,0;16118,0;16793,0
17-12-2020_11:26:35;364,0;362,0;368,0;1130,0;1117,0;1143,0;98,0;-250,0;446,0;379,0;151,0;630,0;16776,0;16380,0;17259,0;-3,0;-266,0;258,0;457,0;255,0;603,0;16459,0;16151,0;16787,0
17-12-2020_11:26:40;364,0;360,0;369,0;1129,0;1119,0;1139,0;98,0;-279,0;444,0;375,0;94,0;607,0;16780,0;16356,0;17302,0;-1,0;-273,0;263,0;454,0;312,0;578,0;16453,0;16168,0;16738,0
17-12-2020_11:26:45;364,0;360,0;369,0;1128,0;1116,0;1141,0;98,0;-278,0;446,0;378,0;150,0;581,0;16777,0;16366,0;17321,0;-7,0;-286,0;242,0;454,0;317,0;611,0;16453,0;16164,0;16726,0
17-12-2020_11:26:50;364,0;358,0;368,0;1127,0;1116,0;1142,0;91,0;-291,0;467,0;380,0;160,0;585,0;16776,0;16317,0;17280,0;-3,0;-289,0;265,0;455,0;317,0;613,0;16453,0;16169,0;16756,0
17-12-2020_11:26:55;364,0;356,0;374,0;1126,0;1112,0;1138,0;102,0;-230,0;454,0;381,0;122,0;607,0;16773,0;16410,0;17293,0;-5,0;-302,0;288,0;453,0;299,0;619,0;16449,0;16163,0;16719,0
17-12-2020_11:27:00;364,0;360,0;370,0;1125,0;1114,0;1137,0;96,0;-297,0;456,0;374,0;120,0;627,0;16777,0;16383,0;17321,0;-2,0;-302,0;240,0;453,0;314,0;589,0;16455,0;16193,0;16784,0
17-12-2020_11:27:05;364,0;359,0;369,0;1123,0;1112,0;1136,0;101,0;-266,0;458,0;380,0;146,0;645,0;16773,0;16353,0;17240,0;-11,0;-320,0;233,0;454,0;286,0;585,0;16452,0;16135,0;16753,0
17-12-2020_11:27:10;364,0;358,0;368,0;1123,0;1110,0;1133,0;100,0;-269,0;448,0;379,0;135,0;597,0;16779,0;16290,0;17223,0;-7,0;-296,0;260,0;455,0;318,0;599,0;16457,0;16194,0;16771,0
17-12-2020_11:27:15;364,0;359,0;369,0;1123,0;1110,0;1135,0;98,0;-286,0;436,0;381,0;153,0;616,0;16783,0;16374,0;17237,0;-6,0;-275,0;251,0;454,0;298,0;604,0;16451,0;16167,0;16765,0
17-12-2020_11:27:20;364,0;358,0;369,0;1124,0;1114,0;1136,0;102,0;-233,0;420,0;381,0;138,0;589,0;16783,0;16303,0;17213,0;-4,0;-296,0;257,0;455,0;298,0;603,0;16454,0;16171,0;16766,0
17-12-2020_11:27:25;363,0;358,0;370,0;1124,0;1114,0;1136,0;99,0;-283,0;424,0;377,0;135,0;629,0;16783,0;16404,0;17284,0;-7,0;-280,0;247,0;457,0;303,0;593,0;16459,0;16163,0;16771,0
17-12-2020_11:27:30;363,0;358,0;368,0;1123,0;1111,0;1137,0;99,0;-282,0;436,0;378,0;125,0;601,0;16775,0;16384,0;17295,0;-2,0;-280,0;257,0;457,0;308,0;617,0;16457,0;16211,0;16764,0
17-12-2020_11:27:35;363,0;341,0;387,0;1124,0;1093,0;1158,0;90,0;-280,0;444,0;380,0;112,0;617,0;16781,0;16353,0;17223,0;-1,0;-265,0;249,0;455,0;318,0;606,0;16453,0;16194,0;16745,0
17-12-2020_11:27:40;363,0;333,0;397,0;1133,0;1097,0;1166,0;102,0;-238,0;444,0;381,0;170,0;589,0;16782,0;16391,0;17250,0;-3,0;-273,0;260,0;459,0;310,0;601,0;16457,0;16172,0;16725,0
17-12-2020_11:27:45;362,0;328,0;398,0;1135,0;1116,0;1153,0;98,0;-261,0;452,0;379,0;130,0;618,0;16775,0;16352,0;17312,0;0,0;-274,0;250,0;458,0;319,0;612,0;16451,0;16186,0;16768,0
17-12-2020_11:27:50;363,0;340,0;385,0;1134,0;1120,0;1150,0;99,0;-285,0;467,0;382,0;185,0;622,0;16777,0;16281,0;17232,0;1,0;-301,0;279,0;460,0;300,0;608,0;16456,0;16154,0;16751,0
17-12-2020_11:27:55;362,0;330,0;397,0;1131,0;1096,0;1168,0;99,0;-252,0;441,0;381,0;111,0;639,0;16780,0;16283,0;17248,0;0,0;-298,0;260,0;456,0;298,0;623,0;16452,0;16189,0;16786,0
17-12-2020_11:28:00;363,0;338,0;391,0;1121,0;1076,0;1167,0;89,0;-238,0;433,0;383,0;139,0;625,0;16784,0;16274,0;17239,0;-3,0;-249,0;277,0;456,0;281,0;613,0;16453,0;16152,0;16756,0
17-12-2020_11:28:05;363,0;359,0;371,0;1119,0;1104,0;1135,0;101,0;-257,0;454,0;382,0;150,0;608,0;16777,0;16256,0;17209,0;-4,0;-264,0;236,0;455,0;313,0;591,0;16452,0;16127,0;16789,0
17-12-2020_11:28:10;363,0;359,0;369,0;1118,0;1107,0;1129,0;98,0;-269,0;428,0;380,0;134,0;604,0;16775,0;16418,0;17239,0;-7,0;-286,0;234,0;453,0;324,0;589,0;16450,0;16175,0;16734,0
17-12-2020_11:28:15;363,0;360,0;367,0;1117,0;1107,0;1127,0;101,0;-270,0;409,0;379,0;135,0;589,0;16778,0;16332,0;17332,0;0,0;-267,0;229,0;452,0;313,0;592,0;16449,0;16197,0;16751,0
17-12-2020_11:28:20;362,0;358,0;368,0;1115,0;1104,0;1128,0;99,0;-354,0;446,0;378,0;144,0;610,0;16781,0;16366,0;17284,0;-4,0;-298,0;256,0;454,0;305,0;571,0;16450,0;16153,0;16823,0
17-12-2020_11:28:25;363,0;358,0;371,0;1115,0;1105,0;1126,0;102,0;-244,0;418,0;381,0;127,0;614,0;16777,0;16322,0;17274,0;-5,0;-308,0;246,0;455,0;282,0;622,0;16450,0;16146,0;16764,0
17-12-2020_11:28:30;362,0;357,0;368,0;1113,0;1103,0;1125,0;96,0;-276,0;441,0;382,0;138,0;601,0;16781,0;16367,0;17303,0;-7,0;-267,0;245,0;456,0;303,0;601,0;16451,0;16111,0;16758,0
17-12-2020_11:28:35;362,0;358,0;368,0;1113,0;1098,0;1123,0;99,0;-279,0;441,0;383,0;149,0;599,0;16777,0;16305,0;17334,0;-3,0;-253,0;252,0;456,0;303,0;597,0;16451,0;16143,0;16741,0
17-12-2020_11:28:40;362,0;357,0;369,0;1112,0;1101,0;1126,0;98,0;-256,0;446,0;379,0;138,0;632,0;16779,0;16349,0;17227,0;-7,0;-307,0;265,0;455,0;315,0;593,0;16451,0;16185,0;16723,0
17-12-2020_11:28:45;363,0;358,0;368,0;1111,0;1102,0;1124,0;100,0;-291,0;447,0;377,0;152,0;614,0;16778,0;16295,0;17276,0;-2,0;-319,0;275,0;454,0;288,0;578,0;16450,0;16194,0;16731,0
17-12-2020_11:28:50;362,0;358,0;367,0;1110,0;1099,0;1121,0;102,0;-282,0;435,0;380,0;91,0;617,0;16780,0;16374,0;17289,0;-2,0;-263,0;240,0;458,0;304,0;608,0;16450,0;16192,0;16748,0
17-12-2020_11:28:55;362,0;357,0;368,0;1109,0;1097,0;1122,0;91,0;-220,0;452,0;376,0;128,0;634,0;16782,0;16389,0;17274,0;-4,0;-248,0;264,0;456,0;313,0;598,0;16451,0;16190,0;16768,0
17-12-2020_11:29:00;362,0;359,0;368,0;1107,0;1096,0;1120,0;99,0;-221,0;437,0;379,0;133,0;615,0;16776,0;16364,0;17220,0;1,0;-295,0;247,0;457,0;297,0;606,0;16450,0;16156,0;16738,0
17-12-2020_11:29:05;362,0;358,0;368,0;1108,0;1098,0;1121,0;98,0;-235,0;457,0;384,0;126,0;604,0;16785,0;16392,0;17213,0;-3,0;-296,0;260,0;456,0;321,0;603,0;16449,0;16163,0;16757,0
17-12-2020_11:29:10;362,0;357,0;368,0;1108,0;1097,0;1120,0;96,0;-305,0;445,0;382,0;155,0;603,0;16781,0;16365,0;17266,0;2,0;-280,0;275,0;456,0;331,0;589,0;16450,0;16149,0;16732,0
17-12-2020_11:29:15;362,0;357,0;368,0;1103,0;1074,0;1132,0;94,0;-281,0;447,0;380,0;107,0;608,0;16778,0;16283,0;17334,0;0,0;-300,0;250,0;457,0;312,0;591,0;16453,0;16177,0;16781,0
17-12-2020_11:29:20;362,0;354,0;368,0;1091,0;731,0;1152,0;99,0;-267,0;418,0;379,0;132,0;577,0;16778,0;16262,0;17293,0;1,0;-311,0;233,0;455,0;306,0;618,0;16449,0;16180,0;16743,0
17-12-2020_11:29:25;365,0;-633,0;1656,0;1829,0;-21276,0;25426,0;89,0;-3731,0;2852,0;374,0;-9039,0;11136,0;16781,0;10734,0;22225,0;-2,0;-3915,0;2902,0;457,0;-8421,0;10844,0;16451,0;11378,0;22763,0
17-12-2020_11:29:30;370,0;317,0;425,0;1214,0;-3297,0;7885,0;98,0;-265,0;442,0;382,0;-485,0;1273,0;16782,0;16220,0;17415,0;-4,0;-303,0;249,0;459,0;-272,0;1394,0;16449,0;16142,0;16777,0
17-12-2020_11:29:35;372,0;355,0;389,0;1211,0;-337,0;2614,0;99,0;-254,0;463,0;382,0;-12,0;682,0;16783,0;16359,0;17388,0;-3,0;-286,0;303,0;460,0;147,0;753,0;16452,0;16159,0;16734,0
17-12-2020_11:29:40;373,0;364,0;385,0;1166,0;69,0;2142,0;93,0;-307,0;437,0;381,0;102,0;623,0;16782,0;16362,0;17302,0;3,0;-296,0;231,0;454,0;235,0;602,0;16449,0;16190,0;16744,0
17-12-2020_11:29:45;373,0;369,0;377,0;1201,0;1189,0;1214,0;94,0;-307,0;445,0;381,0;127,0;586,0;16786,0;16313,0;17257,0;-2,0;-255,0;246,0;456,0;322,0;608,0;16453,0;16163,0;16726,0
17-12-2020_11:29:50;373,0;369,0;379,0;1198,0;1185,0;1212,0;98,0;-305,0;410,0;380,0;125,0;616,0;16787,0;16402,0;17281,0;-3,0;-274,0;271,0;457,0;318,0;589,0;16451,0;16193,0;16762,0
17-12-2020_11:29:55;373,0;367,0;379,0;1197,0;1188,0;1209,0;99,0;-278,0;431,0;382,0;161,0;592,0;16784,0;16385,0;17264,0;-2,0;-299,0;275,0;456,0;283,0;614,0;16450,0;16177,0;16753,0
17-12-2020_11:30:00;373,0;370,0;377,0;1196,0;1184,0;1207,0;106,0;-231,0;432,0;380,0;144,0;597,0;16783,0;16391,0;17257,0;4,0;-357,0;259,0;456,0;317,0;601,0;16447,0;16185,0;16775,0
17-12-2020_11:30:05;372,0;367,0;379,0;1194,0;1178,0;1209,0;101,0;-270,0;442,0;380,0;170,0;630,0;16778,0;16405,0;17329,0;1,0;-258,0;298,0;457,0;318,0;606,0;16457,0;16181,0;16738,0
17-12-2020_11:30:10;372,0;369,0;378,0;1191,0;1180,0;1205,0;106,0;-274,0;428,0;381,0;145,0;585,0;16781,0;16426,0;17267,0;-9,0;-246,0;263,0;457,0;249,0;602,0;16454,0;16148,0;16809,0
17-12-2020_11:30:15;372,0;368,0;377,0;1190,0;1181,0;1201,0;92,0;-277,0;430,0;383,0;163,0;633,0;16784,0;16356,0;17248,0;-5,0;-325,0;269,0;455,0;312,0;594,0;16447,0;16188,0;16731,0
17-12-2020_11:30:20;372,0;367,0;377,0;1189,0;1178,0;1200,0;101,0;-235,0;448,0;383,0;141,0;581,0;16779,0;16332,0;17245,0;-4,0;-284,0;249,0;457,0;316,0;588,0;16450,0;16154,0;16783,0
17-12-2020_11:30:25;372,0;367,0;378,0;1188,0;1178,0;1200,0;91,0;-334,0;436,0;383,0;171,0;630,0;16785,0;16336,0;17304,0;-7,0;-310,0;245,0;455,0;331,0;591,0;16453,0;16158,0;16711,0
17-12-2020_11:30:30;372,0;368,0;378,0;1188,0;1176,0;1200,0;91,0;-241,0;438,0;379,0;143,0;618,0;16785,0;16334,0;17251,0;1,0;-300,0;249,0;454,0;317,0;582,0;16444,0;16150,0;16767,0
17-12-2020_11:30:35;372,0;366,0;378,0;1186,0;1175,0;1198,0;104,0;-267,0;418,0;381,0;146,0;617,0;16780,0;16404,0;17227,0;0,0;-255,0;227,0;456,0;303,0;591,0;16446,0;16165,0;16804,0
17-12-2020_11:30:40;371,0;367,0;376,0;1185,0;1172,0;1197,0;102,0;-210,0;430,0;379,0;114,0;602,0;16781,0;16382,0;17246,0;-2,0;-277,0;241,0;454,0;310,0;584,0;16450,0;16185,0;16733,0
17-12-2020_11:30:45;371,0;367,0;376,0;1187,0;1175,0;1200,0;97,0;-300,0;415,0;384,0;142,0;647,0;16783,0;16366,0;17301,0;-4,0;-319,0;240,0;455,0;323,0;593,0;16445,0;16177,0;16722,0
17-12-2020_11:30:50;371,0;368,0;376,0;1187,0;1177,0;1198,0;109,0;-247,0;438,0;382,0;123,0;594,0;16781,0;16365,0;17279,0;0,0;-240,0;267,0;454,0;292,0;598,0;16445,0;16184,0;16731,0
17-12-2020_11:30:55;371,0;367,0;376,0;1186,0;1174,0;1198,0;101,0;-284,0;471,0;383,0;131,0;608,0;16782,0;16387,0;17209,0;-4,0;-265,0;275,0;455,0;311,0;579,0;16447,0;16130,0;16741,0
17-12-2020_11:31:00;371,0;366,0;376,0;1185,0;1175,0;1195,0;90,0;-232,0;437,0;382,0;125,0;585,0;16786,0;16291,0;17351,0;0,0;-283,0;259,0;457,0;308,0;635,0;16445,0;16142,0;16744,0
17-12-2020_11:31:05;370,0;367,0;374,0;1184,0;1173,0;1194,0;101,0;-300,0;446,0;382,0;156,0;608,0;16785,0;16301,0;17317,0;-4,0;-308,0;249,0;457,0;311,0;599,0;16447,0;16131,0;16740,0
17-12-2020_11:31:10;371,0;366,0;376,0;1183,0;1172,0;1193,0;94,0;-243,0;433,0;382,0;124,0;609,0;16782,0;16359,0;17249,0;-3,0;-277,0;248,0;454,0;293,0;605,0;16450,0;16144,0;16726,0
17-12-2020_11:31:15;370,0;367,0;376,0;1185,0;1170,0;1198,0;99,0;-255,0;449,0;379,0;175,0;590,0;16778,0;16387,0;17295,0;-3,0;-317,0;256,0;456,0;307,0;614,0;16443,0;16185,0;16763,0
17-12-2020_11:31:20;370,0;366,0;374,0;1185,0;1173,0;1197,0;98,0;-284,0;420,0;376,0;87,0;594,0;16777,0;16363,0;17299,0;-2,0;-268,0;237,0;456,0;303,0;613,0;16446,0;16175,0;16729,0
17-12-2020_11:31:25;370,0;365,0;376,0;1183,0;1170,0;1195,0;91,0;-267,0;448,0;380,0;160,0;585,0;16779,0;16353,0;17315,0;-3,0;-238,0;246,0;458,0;317,0;606,0;16443,0;16182,0;16724,0
17-12-2020_11:31:30;370,0;365,0;376,0;1182,0;1170,0;1195,0;100,0;-226,0;453,0;380,0;106,0;602,0;16777,0;16352,0;17291,0;-3,0;-259,0;253,0;456,0;310,0;589,0;16446,0;16163,0;16753,0
17-12-2020_11:31:35;369,0;365,0;374,0;1182,0;1169,0;1193,0;92,0;-272,0;446,0;379,0;148,0;630,0;16774,0;16351,0;17267,0;0,0;-260,0;275,0;455,0;318,0;594,0;16443,0;16179,0;16732,0
17-12-2020_11:31:40;370,0;365,0;375,0;1181,0;1169,0;1192,0;92,0;-267,0;430,0;380,0;129,0;585,0;16783,0;16366,0;17262,0;-14,0;-278,0;248,0;453,0;315,0;588,0;16453,0;16162,0;16766,0
17-12-2020_11:31:45;369,0;365,0;374,0;1180,0;1168,0;1190,0;91,0;-264,0;447,0;376,0;145,0;597,0;16784,0;16324,0;17279,0;0,0;-283,0;246,0;456,0;297,0;611,0;16445,0;16169,0;16789,0
17-12-2020_11:31:50;370,0;365,0;375,0;1179,0;1167,0;1191,0;97,0;-297,0;462,0;378,0;130,0;610,0;16786,0;16399,0;17232,0;-8,0;-288,0;244,0;455,0;297,0;610,0;16450,0;16180,0;16750,0
17-12-2020_11:31:55;369,0;364,0;377,0;1178,0;1167,0;1191,0;97,0;-259,0;458,0;379,0;135,0;580,0;16781,0;16365,0;17251,0;-2,0;-277,0;281,0;453,0;300,0;590,0;16444,0;16205,0;16775,0
17-12-2020_11:32:00;396,0;-1049,0;1761,0;997,0;-25732,0;25735,0;87,0;-2947,0;2708,0;387,0;-11992,0;9930,0;16776,0;8719,0;22421,0;-7,0;-2428,0;3143,0;464,0;-11510,0;9541,0;16447,0;10846,0;19907,0
17-12-2020_11:32:05;338,0;-622,0;1975,0;-671,0;-25733,0;25735,0;89,0;-1173,0;1646,0;376,0;-5298,0;4927,0;16787,0;14412,0;19522,0;-16,0;-1206,0;1510,0;453,0;-5067,0;4909,0;16460,0;14717,0;18419,0
17-12-2020_11:32:10;371,0;-151,0;1031,0;850,0;-25732,0;25735,0;91,0;-729,0;818,0;389,0;-3134,0;4272,0;16789,0;14798,0;18671,0;-10,0;-1147,0;688,0;471,0;-3038,0;4170,0;16451,0;15019,0;17700,0
17-12-2020_11:32:15;355,0;-13,0;855,0;941,0;-25731,0;25576,0;93,0;-393,0;517,0;376,0;-1805,0;2631,0;16788,0;16087,0;17478,0;-6,0;-631,0;513,0;452,0;-1527,0;2687,0;16450,0;15727,0;17258,0
17-12-2020_11:32:20;360,0;170,0;569,0;1764,0;-22224,0;25509,0;87,0;-379,0;589,0;355,0;-1421,0;2424,0;16788,0;15616,0;17792,0;-7,0;-570,0;444,0;432,0;-1260,0;2488,0;16445,0;15753,0;17080,0
17-12-2020_11:32:25;343,0;121,0;551,0;-1232,0;-25734,0;25063,0;91,0;-500,0;539,0;397,0;-2117,0;2418,0;16784,0;15726,0;17601,0;-12,0;-593,0;527,0;473,0;-1912,0;2419,0;16447,0;15525,0;17188,0
17-12-2020_11:32:35;336,0;-129,0;555,0;92,0;-25729,0;24316,0;96,0;-297,0;451,0;380,0;143,0;605,0;16784,0;16387,0;17328,0;-7,0;-279,0;244,0;453,0;302,0;591,0;16446,0;16153,0;16784,0
17-12-2020_11:32:40;370,0;349,0;447,0;1358,0;-1046,0;6352,0;92,0;-296,0;438,0;380,0;144,0;618,0;16784,0;16410,0;17299,0;-6,0;-272,0;234,0;455,0;321,0;608,0;16446,0;16137,0;16732,0
17-12-2020_11:32:45;365,0;361,0;371,0;1208,0;1188,0;1227,0;92,0;-236,0;413,0;380,0;152,0;624,0;16783,0;16397,0;17213,0;-3,0;-247,0;232,0;458,0;320,0;612,0;16448,0;16187,0;16784,0
17-12-2020_11:32:50;364,0;360,0;370,0;1208,0;1187,0;1228,0;92,0;-262,0;415,0;379,0;107,0;622,0;16786,0;16360,0;17313,0;-4,0;-272,0;252,0;455,0;302,0;623,0;16444,0;16177,0;16745,0
17-12-2020_11:32:55;364,0;359,0;369,0;1207,0;1195,0;1221,0;96,0;-280,0;448,0;381,0;153,0;593,0;16780,0;16362,0;17232,0;0,0;-279,0;251,0;457,0;314,0;584,0;16443,0;16182,0;16760,0
17-12-2020_11:33:00;363,0;359,0;368,0;1208,0;1195,0;1220,0;97,0;-273,0;430,0;382,0;143,0;596,0;16785,0;16389,0;17185,0;-4,0;-273,0;265,0;457,0;323,0;596,0;16445,0;16179,0;16730,0
17-12-2020_11:33:05;363,0;360,0;368,0;1208,0;1194,0;1221,0;98,0;-280,0;438,0;383,0;83,0;598,0;16784,0;16293,0;17285,0;-4,0;-286,0;262,0;457,0;320,0;606,0;16445,0;16157,0;16789,0
17-12-2020_11:33:10;363,0;357,0;369,0;1208,0;1196,0;1221,0;101,0;-247,0;432,0;381,0;136,0;573,0;16781,0;16367,0;17318,0;-9,0;-283,0;259,0;459,0;327,0;606,0;16448,0;16184,0;16751,0
17-12-2020_11:33:15;362,0;359,0;367,0;1208,0;1197,0;1220,0;90,0;-283,0;428,0;381,0;169,0;608,0;16791,0;16229,0;17345,0;-9,0;-282,0;251,0;457,0;321,0;605,0;16448,0;16177,0;16764,0
17-12-2020_11:33:20;362,0;357,0;367,0;1209,0;1200,0;1221,0;102,0;-244,0;418,0;383,0;150,0;586,0;16785,0;16312,0;17322,0;-6,0;-329,0;260,0;455,0;303,0;612,0;16449,0;16146,0;16782,0
17-12-2020_11:33:25;362,0;359,0;368,0;1210,0;1201,0;1222,0;92,0;-327,0;460,0;380,0;148,0;600,0;16789,0;16322,0;17288,0;-7,0;-256,0;267,0;457,0;327,0;584,0;16444,0;16186,0;16735,0
17-12-2020_11:33:30;362,0;358,0;369,0;1209,0;1199,0;1223,0;92,0;-284,0;443,0;380,0;153,0;601,0;16786,0;16311,0;17248,0;0,0;-273,0;268,0;456,0;295,0;599,0;16444,0;16134,0;16752,0
17-12-2020_11:33:35;362,0;358,0;367,0;1209,0;1199,0;1220,0;91,0;-327,0;434,0;379,0;141,0;590,0;16791,0;16398,0;17349,0;1,0;-252,0;249,0;458,0;301,0;604,0;16448,0;16187,0;16709,0
17-12-2020_11:33:40;361,0;358,0;366,0;1209,0;1198,0;1219,0;87,0;-266,0;450,0;382,0;144,0;595,0;16784,0;16294,0;17339,0;-2,0;-300,0;269,0;459,0;293,0;594,0;16446,0;16174,0;16735,0
17-12-2020_11:33:45;361,0;358,0;365,0;1208,0;1194,0;1219,0;96,0;-224,0;447,0;380,0;159,0;594,0;16785,0;16259,0;17277,0;-4,0;-315,0;259,0;456,0;316,0;621,0;16442,0;16176,0;16793,0
17-12-2020_11:33:50;361,0;357,0;367,0;1208,0;1195,0;1220,0;95,0;-312,0;432,0;380,0;125,0;597,0;16784,0;16402,0;17319,0;-5,0;-282,0;249,0;454,0;307,0;606,0;16441,0;16128,0;16764,0
17-12-2020_11:33:55;361,0;357,0;367,0;1207,0;1194,0;1218,0;90,0;-239,0;418,0;379,0;155,0;590,0;16785,0;16274,0;17324,0;-6,0;-247,0;253,0;454,0;308,0;612,0;16443,0;16174,0;16714,0
17-12-2020_11:34:00;361,0;357,0;366,0;1205,0;1195,0;1218,0;87,0;-271,0;430,0;379,0;142,0;580,0;16785,0;16382,0;17303,0;-4,0;-244,0;259,0;454,0;301,0;618,0;16444,0;16179,0;16785,0
17-12-2020_11:34:05;360,0;356,0;366,0;1203,0;1194,0;1216,0;95,0;-300,0;407,0;379,0;154,0;615,0;16784,0;16376,0;17301,0;0,0;-283,0;247,0;457,0;322,0;592,0;16442,0;16171,0;16742,0
17-12-2020_11:34:10;361,0;356,0;367,0;1202,0;1192,0;1215,0;95,0;-205,0;448,0;382,0;157,0;609,0;16781,0;16365,0;17252,0;-5,0;-260,0;240,0;457,0;312,0;605,0;16444,0;16123,0;16754,0
17-12-2020_11:34:15;360,0;357,0;365,0;1201,0;1191,0;1212,0;93,0;-228,0;459,0;380,0;128,0;601,0;16779,0;16265,0;17269,0;-4,0;-265,0;231,0;457,0;325,0;609,0;16439,0;16159,0;16759,0
17-12-2020_11:34:20;360,0;356,0;365,0;1201,0;1192,0;1214,0;98,0;-252,0;427,0;380,0;148,0;611,0;16787,0;16406,0;17325,0;0,0;-272,0;253,0;458,0;307,0;605,0;16444,0;16182,0;16795,0
17-12-2020_11:34:25;360,0;356,0;364,0;1199,0;1188,0;1210,0;91,0;-301,0;436,0;378,0;137,0;579,0;16781,0;16419,0;17224,0;-7,0;-325,0;253,0;456,0;304,0;610,0;16444,0;16146,0;16785,0
17-12-2020_11:34:30;360,0;356,0;366,0;1199,0;1188,0;1212,0;98,0;-331,0;439,0;381,0;99,0;587,0;16783,0;16396,0;17240,0;-4,0;-269,0;255,0;456,0;321,0;599,0;16443,0;16157,0;16735,0
17-12-2020_11:34:35;360,0;356,0;365,0;1200,0;1191,0;1210,0;88,0;-334,0;411,0;382,0;146,0;607,0;16786,0;16342,0;17264,0;-6,0;-281,0;301,0;456,0;292,0;590,0;16443,0;16171,0;16803,0
17-12-2020_11:34:40;360,0;356,0;365,0;1200,0;1187,0;1220,0;92,0;-242,0;438,0;381,0;122,0;610,0;16787,0;16381,0;17310,0;1,0;-263,0;264,0;455,0;295,0;592,0;16440,0;16160,0;16719,0
17-12-2020_11:34:45;360,0;356,0;366,0;1203,0;1109,0;1244,0;93,0;-231,0;438,0;379,0;118,0;615,0;16784,0;16334,0;17236,0;-3,0;-294,0;242,0;456,0;310,0;598,0;16447,0;16157,0;16755,0
17-12-2020_11:34:50;366,0;-885,0;1858,0;1842,0;-20202,0;25724,0;87,0;-4523,0;3059,0;378,0;-10454,0;14200,0;16780,0;10385,0;24056,0;-6,0;-4183,0;3033,0;459,0;-9923,0;14088,0;16442,0;10985,0;24825,0
17-12-2020_11:34:55;383,0;304,0;472,0;1362,0;-8526,0;8995,0;91,0;-300,0;486,0;383,0;-480,0;1498,0;16786,0;16156,0;17461,0;-1,0;-328,0;285,0;458,0;-366,0;1472,0;16442,0;15966,0;16846,0
17-12-2020_11:35:00;384,0;352,0;414,0;1341,0;-467,0;3698,0;93,0;-286,0;466,0;381,0;-51,0;875,0;16787,0;16375,0;17306,0;-5,0;-290,0;263,0;454,0;81,0;856,0;16440,0;16153,0;16785,0
