time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
04-01-2021_13:02:35;-12,0;-20,0;-6,0;272,0;261,0;294,0;215,0;-148,0;575,0;339,0;90,0;557,0;16622,0;16196,0;17084,0;-14,0;-267,0;233,0;421,0;278,0;569,0;16590,0;16328,0;16923,0
04-01-2021_13:02:40;-12,0;-18,0;-7,0;271,0;257,0;284,0;215,0;-161,0;565,0;338,0;107,0;591,0;16621,0;16082,0;17123,0;-13,0;-259,0;253,0;420,0;289,0;572,0;16589,0;16344,0;16915,0
04-01-2021_13:02:45;-12,0;-19,0;-7,0;269,0;256,0;283,0;214,0;-143,0;551,0;337,0;110,0;575,0;16618,0;16117,0;17111,0;-9,0;-318,0;257,0;421,0;273,0;576,0;16587,0;16302,0;16889,0
04-01-2021_13:02:50;-12,0;-18,0;-6,0;268,0;250,0;283,0;211,0;-175,0;546,0;338,0;79,0;603,0;16620,0;16240,0;17130,0;-11,0;-272,0;276,0;423,0;246,0;572,0;16586,0;16314,0;16904,0
04-01-2021_13:02:55;-12,0;-25,0;0,0;267,0;241,0;294,0;212,0;-133,0;542,0;336,0;39,0;563,0;16624,0;16170,0;17100,0;-15,0;-258,0;223,0;423,0;233,0;574,0;16588,0;16276,0;16852,0
04-01-2021_13:03:00;-12,0;-18,0;-6,0;265,0;252,0;277,0;212,0;-155,0;551,0;340,0;76,0;538,0;16618,0;16175,0;17034,0;-10,0;-312,0;249,0;425,0;281,0;591,0;16591,0;16305,0;16903,0
04-01-2021_13:03:05;-12,0;-19,0;-8,0;265,0;252,0;279,0;212,0;-104,0;560,0;335,0;79,0;547,0;16616,0;16222,0;17054,0;-11,0;-308,0;226,0;423,0;250,0;567,0;16589,0;16333,0;16944,0
04-01-2021_13:03:10;-12,0;-18,0;-9,0;263,0;250,0;280,0;211,0;-152,0;564,0;337,0;97,0;571,0;16617,0;16203,0;17135,0;-12,0;-294,0;242,0;421,0;272,0;553,0;16586,0;16251,0;16880,0
04-01-2021_13:03:15;-12,0;-21,0;-6,0;262,0;250,0;281,0;215,0;-100,0;568,0;333,0;83,0;541,0;16614,0;16146,0;17046,0;-13,0;-320,0;231,0;424,0;258,0;596,0;16590,0;16319,0;16926,0
04-01-2021_13:03:20;-12,0;-18,0;-8,0;261,0;248,0;274,0;211,0;-173,0;558,0;334,0;90,0;547,0;16621,0;16219,0;17220,0;-13,0;-299,0;252,0;422,0;273,0;553,0;16591,0;16307,0;16917,0
04-01-2021_13:03:25;-12,0;-18,0;-7,0;260,0;245,0;275,0;212,0;-167,0;536,0;337,0;101,0;585,0;16621,0;16230,0;17146,0;-13,0;-288,0;256,0;423,0;260,0;564,0;16587,0;16292,0;16890,0
04-01-2021_13:03:30;-12,0;-20,0;-3,0;260,0;245,0;281,0;212,0;-189,0;536,0;336,0;59,0;542,0;16620,0;16200,0;17120,0;-12,0;-321,0;227,0;424,0;282,0;554,0;16590,0;16221,0;16890,0
04-01-2021_13:03:35;-12,0;-20,0;-7,0;260,0;247,0;274,0;214,0;-177,0;546,0;336,0;86,0;576,0;16622,0;16187,0;17109,0;-10,0;-263,0;238,0;422,0;278,0;572,0;16586,0;16316,0;16872,0
04-01-2021_13:03:40;-12,0;-18,0;-7,0;258,0;246,0;273,0;209,0;-227,0;532,0;337,0;84,0;556,0;16614,0;16232,0;17074,0;-12,0;-250,0;232,0;421,0;257,0;577,0;16586,0;16289,0;16896,0
04-01-2021_13:03:45;-12,0;-18,0;-9,0;258,0;245,0;270,0;214,0;-176,0;548,0;339,0;92,0;566,0;16618,0;16198,0;17097,0;-14,0;-299,0;226,0;422,0;258,0;578,0;16590,0;16300,0;16885,0
04-01-2021_13:03:50;-12,0;-17,0;-6,0;257,0;246,0;269,0;217,0;-117,0;559,0;337,0;123,0;553,0;16620,0;16151,0;17056,0;-12,0;-262,0;224,0;422,0;272,0;563,0;16589,0;16301,0;16880,0
04-01-2021_13:03:55;-12,0;-18,0;-6,0;256,0;244,0;267,0;213,0;-187,0;551,0;340,0;136,0;570,0;16618,0;16149,0;17129,0;-9,0;-350,0;252,0;423,0;276,0;593,0;16588,0;16283,0;16942,0
04-01-2021_13:04:00;-12,0;-19,0;-8,0;254,0;241,0;268,0;209,0;-189,0;544,0;340,0;59,0;542,0;16623,0;16228,0;17115,0;-10,0;-286,0;241,0;422,0;271,0;561,0;16584,0;16294,0;16854,0
04-01-2021_13:04:05;-12,0;-17,0;-8,0;253,0;237,0;266,0;210,0;-191,0;556,0;339,0;62,0;570,0;16620,0;16215,0;17136,0;-15,0;-287,0;222,0;422,0;265,0;579,0;16588,0;16312,0;17011,0
04-01-2021_13:04:10;-12,0;-20,0;-6,0;252,0;238,0;268,0;211,0;-181,0;555,0;335,0;92,0;558,0;16619,0;16241,0;17067,0;-10,0;-260,0;265,0;424,0;267,0;552,0;16585,0;16287,0;16946,0
04-01-2021_13:04:15;-12,0;-20,0;-7,0;251,0;236,0;268,0;209,0;-148,0;555,0;338,0;89,0;544,0;16622,0;16235,0;17126,0;-10,0;-271,0;255,0;421,0;263,0;551,0;16588,0;16299,0;16898,0
04-01-2021_13:04:20;-13,0;-19,0;-4,0;250,0;235,0;266,0;213,0;-168,0;553,0;338,0;99,0;545,0;16618,0;16199,0;17142,0;-8,0;-263,0;263,0;421,0;248,0;568,0;16587,0;16339,0;16857,0
04-01-2021_13:04:25;-12,0;-24,0;-5,0;249,0;222,0;279,0;212,0;-188,0;567,0;337,0;106,0;578,0;16623,0;16096,0;17105,0;-11,0;-270,0;240,0;423,0;267,0;565,0;16586,0;16330,0;16870,0
04-01-2021_13:04:30;-12,0;-18,0;-6,0;248,0;236,0;264,0;210,0;-171,0;584,0;339,0;99,0;603,0;16622,0;16142,0;17136,0;-8,0;-344,0;265,0;422,0;258,0;556,0;16585,0;16321,0;16874,0
04-01-2021_13:04:35;-12,0;-19,0;-8,0;247,0;235,0;262,0;215,0;-101,0;562,0;340,0;96,0;584,0;16618,0;16136,0;17153,0;-12,0;-246,0;218,0;422,0;284,0;574,0;16589,0;16305,0;16911,0
04-01-2021_13:04:40;-12,0;-20,0;-6,0;246,0;231,0;259,0;212,0;-111,0;567,0;340,0;104,0;542,0;16619,0;16215,0;17061,0;-17,0;-283,0;261,0;422,0;276,0;562,0;16591,0;16313,0;16904,0
04-01-2021_13:04:45;-13,0;-19,0;-4,0;245,0;224,0;264,0;212,0;-230,0;544,0;339,0;111,0;546,0;16624,0;16214,0;17060,0;-10,0;-293,0;232,0;421,0;260,0;549,0;16590,0;16337,0;16886,0
04-01-2021_13:04:50;-12,0;-24,0;-6,0;245,0;227,0;260,0;213,0;-182,0;547,0;341,0;82,0;583,0;16622,0;16227,0;17128,0;-11,0;-265,0;264,0;421,0;279,0;608,0;16587,0;16328,0;16881,0
04-01-2021_13:04:55;-12,0;-19,0;-6,0;245,0;236,0;262,0;217,0;-158,0;562,0;337,0;129,0;577,0;16618,0;16221,0;17077,0;-6,0;-312,0;244,0;422,0;293,0;569,0;16586,0;16329,0;16880,0
04-01-2021_13:05:00;-12,0;-18,0;-8,0;244,0;233,0;260,0;209,0;-177,0;566,0;338,0;93,0;608,0;16618,0;16226,0;17149,0;-14,0;-256,0;229,0;422,0;270,0;574,0;16589,0;16339,0;16866,0
04-01-2021_13:05:05;-12,0;-19,0;-8,0;244,0;224,0;260,0;211,0;-173,0;556,0;337,0;97,0;581,0;16616,0;16173,0;17169,0;-12,0;-265,0;247,0;420,0;273,0;554,0;16584,0;16311,0;16822,0
04-01-2021_13:05:10;-12,0;-23,0;0,0;244,0;212,0;270,0;212,0;-225,0;548,0;338,0;61,0;564,0;16617,0;16199,0;17074,0;-11,0;-259,0;239,0;421,0;273,0;593,0;16589,0;16277,0;16904,0
04-01-2021_13:05:15;-12,0;-18,0;-8,0;243,0;229,0;256,0;211,0;-146,0;556,0;336,0;79,0;577,0;16616,0;16213,0;17139,0;-11,0;-280,0;245,0;423,0;285,0;568,0;16589,0;16332,0;16865,0
04-01-2021_13:05:20;-12,0;-18,0;-8,0;241,0;228,0;255,0;210,0;-160,0;533,0;336,0;91,0;539,0;16615,0;16107,0;17113,0;-10,0;-271,0;241,0;423,0;281,0;575,0;16584,0;16274,0;16877,0
04-01-2021_13:05:25;-13,0;-20,0;-7,0;240,0;226,0;259,0;216,0;-106,0;532,0;335,0;92,0;604,0;16614,0;16221,0;17161,0;-13,0;-308,0;246,0;421,0;281,0;569,0;16586,0;16310,0;16902,0
04-01-2021_13:05:30;-12,0;-23,0;0,0;238,0;217,0;268,0;212,0;-164,0;545,0;339,0;84,0;574,0;16613,0;16102,0;17096,0;-8,0;-275,0;231,0;422,0;244,0;579,0;16587,0;16331,0;16877,0
04-01-2021_13:05:35;-12,0;-18,0;-7,0;237,0;222,0;253,0;209,0;-169,0;550,0;336,0;104,0;550,0;16617,0;16166,0;17112,0;-10,0;-333,0;241,0;423,0;271,0;608,0;16589,0;16271,0;16859,0
04-01-2021_13:05:40;-13,0;-17,0;-8,0;235,0;221,0;250,0;213,0;-140,0;542,0;336,0;71,0;560,0;16619,0;16214,0;17128,0;-14,0;-283,0;227,0;421,0;263,0;571,0;16588,0;16318,0;16886,0
04-01-2021_13:05:45;-13,0;-26,0;-7,0;234,0;213,0;254,0;214,0;-108,0;592,0;337,0;72,0;544,0;16613,0;16125,0;17106,0;-20,0;-288,0;216,0;421,0;265,0;571,0;16588,0;16322,0;16867,0
04-01-2021_13:05:50;-13,0;-22,0;-6,0;232,0;201,0;256,0;209,0;-128,0;561,0;338,0;71,0;577,0;16618,0;16192,0;17116,0;-15,0;-303,0;248,0;422,0;278,0;556,0;16586,0;16348,0;16894,0
04-01-2021_13:05:55;-12,0;-19,0;-7,0;231,0;219,0;246,0;211,0;-142,0;535,0;338,0;86,0;562,0;16619,0;16104,0;17071,0;-13,0;-292,0;228,0;420,0;294,0;573,0;16589,0;16326,0;16870,0
04-01-2021_13:06:00;-13,0;-19,0;-9,0;230,0;217,0;245,0;211,0;-160,0;520,0;334,0;87,0;545,0;16619,0;16195,0;17153,0;-11,0;-286,0;248,0;420,0;268,0;581,0;16588,0;16288,0;16935,0
04-01-2021_13:06:05;-13,0;-21,0;-2,0;228,0;202,0;261,0;210,0;-100,0;554,0;334,0;104,0;550,0;16616,0;16224,0;17108,0;-12,0;-265,0;218,0;419,0;279,0;567,0;16586,0;16311,0;16887,0
04-01-2021_13:06:10;-13,0;-20,0;-2,0;228,0;216,0;242,0;210,0;-118,0;551,0;339,0;106,0;558,0;16618,0;16193,0;17103,0;-14,0;-274,0;235,0;421,0;280,0;573,0;16591,0;16306,0;16906,0
04-01-2021_13:06:15;-13,0;-20,0;-5,0;227,0;212,0;244,0;212,0;-179,0;555,0;333,0;47,0;562,0;16616,0;16201,0;17107,0;-13,0;-285,0;242,0;420,0;280,0;555,0;16585,0;16324,0;16871,0
04-01-2021_13:06:20;-13,0;-19,0;-8,0;226,0;215,0;240,0;211,0;-120,0;538,0;337,0;100,0;568,0;16618,0;16213,0;17061,0;-13,0;-291,0;222,0;420,0;288,0;559,0;16587,0;16316,0;16892,0
04-01-2021_13:06:25;-13,0;-18,0;-7,0;225,0;204,0;243,0;212,0;-127,0;539,0;339,0;82,0;579,0;16618,0;16088,0;17143,0;-10,0;-268,0;258,0;421,0;295,0;572,0;16587,0;16326,0;16916,0
04-01-2021_13:06:30;-13,0;-20,0;-6,0;224,0;210,0;237,0;210,0;-193,0;541,0;335,0;123,0;531,0;16618,0;16238,0;17151,0;-15,0;-276,0;244,0;422,0;281,0;602,0;16592,0;16337,0;16910,0
04-01-2021_13:06:35;-13,0;-20,0;-7,0;223,0;205,0;237,0;214,0;-193,0;536,0;336,0;119,0;591,0;16619,0;16193,0;17127,0;-17,0;-304,0;247,0;421,0;260,0;568,0;16591,0;16355,0;16901,0
04-01-2021_13:06:40;-13,0;-19,0;-8,0;222,0;207,0;237,0;217,0;-134,0;557,0;335,0;82,0;585,0;16621,0;16129,0;17109,0;-14,0;-284,0;233,0;421,0;284,0;566,0;16588,0;16303,0;16928,0
04-01-2021_13:06:45;-12,0;-17,0;-9,0;221,0;210,0;235,0;211,0;-193,0;538,0;342,0;126,0;574,0;16614,0;16152,0;17122,0;-10,0;-254,0;236,0;422,0;276,0;580,0;16588,0;16312,0;16891,0
04-01-2021_13:06:50;-13,0;-17,0;-9,0;220,0;206,0;235,0;212,0;-141,0;569,0;337,0;95,0;550,0;16620,0;16080,0;17090,0;-12,0;-272,0;241,0;422,0;289,0;556,0;16588,0;16309,0;16892,0
04-01-2021_13:06:55;-12,0;-20,0;-4,0;219,0;201,0;237,0;214,0;-182,0;586,0;338,0;60,0;561,0;16622,0;16242,0;17101,0;-10,0;-271,0;231,0;422,0;235,0;565,0;16586,0;16349,0;16842,0
04-01-2021_13:07:00;-12,0;-18,0;-7,0;218,0;202,0;236,0;211,0;-112,0;541,0;335,0;96,0;581,0;16623,0;16127,0;17105,0;-11,0;-284,0;225,0;421,0;263,0;558,0;16587,0;16325,0;16877,0
04-01-2021_13:07:05;-13,0;-18,0;-9,0;217,0;205,0;232,0;208,0;-131,0;539,0;340,0;73,0;572,0;16621,0;16197,0;17139,0;-10,0;-250,0;246,0;421,0;278,0;555,0;16589,0;16296,0;16935,0
04-01-2021_13:07:10;-13,0;-19,0;-8,0;216,0;203,0;232,0;212,0;-129,0;549,0;337,0;65,0;534,0;16619,0;16179,0;17142,0;-14,0;-283,0;245,0;423,0;277,0;575,0;16583,0;16275,0;16899,0
04-01-2021_13:07:15;-12,0;-17,0;-7,0;215,0;200,0;230,0;212,0;-163,0;589,0;338,0;40,0;548,0;16620,0;16181,0;17102,0;-11,0;-293,0;238,0;422,0;297,0;569,0;16584,0;16335,0;16879,0
04-01-2021_13:07:20;-13,0;-18,0;-7,0;214,0;201,0;227,0;212,0;-171,0;558,0;337,0;126,0;527,0;16624,0;16238,0;17073,0;-10,0;-289,0;276,0;421,0;260,0;570,0;16589,0;16272,0;16872,0
04-01-2021_13:07:25;-13,0;-17,0;-7,0;212,0;200,0;227,0;209,0;-151,0;561,0;336,0;56,0;581,0;16623,0;16117,0;17096,0;-8,0;-280,0;251,0;422,0;276,0;555,0;16587,0;16339,0;16889,0
04-01-2021_13:07:30;-12,0;-18,0;-9,0;212,0;197,0;224,0;213,0;-194,0;537,0;338,0;89,0;577,0;16621,0;16123,0;17091,0;-12,0;-305,0;244,0;420,0;269,0;566,0;16590,0;16338,0;16901,0
04-01-2021_13:07:35;-13,0;-19,0;-8,0;211,0;196,0;223,0;209,0;-137,0;577,0;335,0;63,0;571,0;16622,0;16248,0;17204,0;-13,0;-281,0;219,0;420,0;267,0;605,0;16585,0;16325,0;16869,0
04-01-2021_13:07:40;-13,0;-18,0;-7,0;217,0;196,0;303,0;214,0;-191,0;551,0;338,0;130,0;566,0;16621,0;16163,0;17155,0;-13,0;-253,0;235,0;420,0;251,0;569,0;16587,0;16326,0;16844,0
04-01-2021_13:07:45;-13,0;-20,0;-8,0;213,0;102,0;294,0;210,0;-217,0;553,0;341,0;108,0;559,0;16624,0;16195,0;17147,0;-14,0;-273,0;242,0;421,0;284,0;554,0;16589,0;16331,0;16899,0
04-01-2021_13:07:50;38,0;-1070,0;2237,0;2757,0;-12538,0;25655,0;215,0;-5638,0;7113,0;334,0;-20081,0;31211,0;16616,0;-1670,0;32521,0;-18,0;-5297,0;5089,0;421,0;-19203,0;29595,0;16586,0;-1858,0;32606,0
04-01-2021_13:07:55;-15,0;-321,0;337,0;471,0;-17760,0;16716,0;208,0;-190,0;643,0;345,0;-2012,0;2560,0;16623,0;15529,0;17507,0;-18,0;-463,0;483,0;431,0;-1775,0;2564,0;16592,0;15826,0;17265,0
04-01-2021_13:08:00;-14,0;-95,0;50,0;390,0;-3854,0;5170,0;208,0;-157,0;543,0;343,0;-813,0;1426,0;16623,0;15764,0;17430,0;-16,0;-278,0;257,0;425,0;-579,0;1458,0;16587,0;15920,0;17217,0
04-01-2021_13:08:05;-13,0;-53,0;45,0;455,0;-2912,0;2363,0;210,0;-203,0;612,0;339,0;-407,0;1096,0;16628,0;15844,0;17283,0;-15,0;-277,0;226,0;423,0;-264,0;1143,0;16591,0;16098,0;17057,0
04-01-2021_13:08:10;-7,0;-35,0;26,0;289,0;-2158,0;2735,0;218,0;-126,0;557,0;339,0;101,0;554,0;16621,0;16158,0;17163,0;-10,0;-255,0;230,0;421,0;268,0;564,0;16587,0;16307,0;16916,0
04-01-2021_13:08:15;-8,0;-13,0;-4,0;388,0;354,0;404,0;214,0;-132,0;555,0;341,0;98,0;593,0;16620,0;16229,0;17102,0;-11,0;-326,0;229,0;423,0;278,0;551,0;16586,0;16265,0;16914,0
04-01-2021_13:08:20;-8,0;-14,0;-2,0;386,0;374,0;403,0;213,0;-155,0;557,0;341,0;68,0;605,0;16622,0;16137,0;17160,0;-14,0;-318,0;246,0;423,0;287,0;561,0;16588,0;16265,0;16885,0
04-01-2021_13:08:25;-8,0;-14,0;-1,0;384,0;366,0;402,0;210,0;-151,0;539,0;340,0;105,0;551,0;16618,0;16227,0;17008,0;-14,0;-273,0;233,0;423,0;285,0;563,0;16589,0;16286,0;16918,0
04-01-2021_13:08:30;-7,0;-14,0;0,0;380,0;364,0;397,0;212,0;-114,0;545,0;339,0;111,0;572,0;16618,0;16199,0;17063,0;-10,0;-274,0;241,0;423,0;285,0;603,0;16587,0;16339,0;16922,0
04-01-2021_13:08:35;-7,0;-13,0;-2,0;378,0;359,0;395,0;214,0;-200,0;581,0;341,0;83,0;575,0;16622,0;16178,0;17101,0;-7,0;-298,0;243,0;422,0;287,0;574,0;16589,0;16293,0;16941,0
04-01-2021_13:08:40;-6,0;-13,0;-1,0;376,0;361,0;388,0;211,0;-128,0;575,0;337,0;40,0;592,0;16621,0;16150,0;17168,0;-8,0;-295,0;242,0;424,0;261,0;565,0;16588,0;16342,0;16940,0
04-01-2021_13:08:45;-7,0;-13,0;-3,0;374,0;357,0;390,0;211,0;-126,0;576,0;339,0;106,0;571,0;16620,0;16179,0;17030,0;-11,0;-281,0;252,0;425,0;275,0;576,0;16587,0;16355,0;16876,0
04-01-2021_13:08:50;-6,0;-11,0;-3,0;372,0;357,0;388,0;208,0;-190,0;522,0;338,0;83,0;582,0;16620,0;16083,0;17192,0;-9,0;-328,0;239,0;425,0;294,0;557,0;16588,0;16338,0;16902,0
04-01-2021_13:08:55;-6,0;-13,0;-1,0;370,0;356,0;389,0;212,0;-143,0;520,0;340,0;96,0;553,0;16622,0;16136,0;17126,0;-10,0;-274,0;253,0;425,0;297,0;576,0;16589,0;16310,0;16870,0
04-01-2021_13:09:00;-6,0;-15,0;0,0;369,0;352,0;388,0;217,0;-121,0;562,0;338,0;79,0;586,0;16622,0;16150,0;17152,0;-9,0;-272,0;223,0;425,0;286,0;586,0;16591,0;16340,0;16855,0
04-01-2021_13:09:05;-6,0;-13,0;-1,0;367,0;314,0;398,0;214,0;-168,0;555,0;339,0;82,0;568,0;16624,0;16131,0;17055,0;-9,0;-357,0;217,0;424,0;278,0;574,0;16589,0;16281,0;16904,0
04-01-2021_13:09:10;-6,0;-12,0;-1,0;366,0;354,0;380,0;210,0;-207,0;567,0;336,0;101,0;530,0;16618,0;16256,0;17095,0;-15,0;-288,0;224,0;424,0;275,0;557,0;16591,0;16346,0;16890,0
04-01-2021_13:09:15;-6,0;-14,0;-1,0;365,0;355,0;378,0;213,0;-192,0;568,0;338,0;103,0;560,0;16620,0;16213,0;17134,0;-9,0;-336,0;234,0;423,0;272,0;566,0;16590,0;16348,0;16869,0
04-01-2021_13:09:20;-6,0;-11,0;-3,0;364,0;353,0;376,0;209,0;-169,0;543,0;336,0;97,0;612,0;16621,0;16198,0;17059,0;-11,0;-282,0;215,0;425,0;278,0;564,0;16589,0;16346,0;16860,0
04-01-2021_13:09:25;-6,0;-11,0;-1,0;363,0;351,0;376,0;212,0;-182,0;556,0;336,0;81,0;580,0;16624,0;16197,0;17127,0;-9,0;-262,0;230,0;423,0;272,0;583,0;16593,0;16275,0;16876,0
04-01-2021_13:09:30;-7,0;-14,0;2,0;363,0;343,0;392,0;210,0;-178,0;571,0;337,0;97,0;577,0;16623,0;16169,0;17136,0;-11,0;-271,0;253,0;425,0;268,0;584,0;16592,0;16319,0;16896,0
04-01-2021_13:09:35;-6,0;-17,0;2,0;363,0;331,0;407,0;212,0;-135,0;544,0;340,0;94,0;562,0;16624,0;16202,0;17073,0;-13,0;-303,0;228,0;429,0;249,0;584,0;16591,0;16346,0;16897,0
04-01-2021_13:09:40;-7,0;-14,0;-2,0;361,0;344,0;382,0;213,0;-151,0;554,0;339,0;109,0;571,0;16623,0;16213,0;17078,0;-9,0;-255,0;245,0;427,0;296,0;568,0;16592,0;16321,0;16876,0
04-01-2021_13:09:45;-7,0;-15,0;1,0;360,0;341,0;374,0;216,0;-156,0;566,0;340,0;65,0;618,0;16622,0;16227,0;17110,0;-9,0;-250,0;236,0;426,0;266,0;573,0;16591,0;16306,0;16886,0
04-01-2021_13:09:50;-7,0;-14,0;-2,0;359,0;344,0;378,0;210,0;-169,0;548,0;340,0;87,0;575,0;16618,0;16213,0;17168,0;-10,0;-266,0;240,0;426,0;282,0;575,0;16587,0;16317,0;16876,0
04-01-2021_13:09:55;-8,0;-16,0;-1,0;359,0;344,0;371,0;210,0;-160,0;539,0;341,0;118,0;534,0;16620,0;16124,0;17062,0;-5,0;-261,0;239,0;425,0;266,0;581,0;16589,0;16341,0;16904,0
04-01-2021_13:10:00;-7,0;-13,0;0,0;357,0;344,0;372,0;217,0;-142,0;545,0;339,0;137,0;578,0;16620,0;16173,0;17092,0;-8,0;-260,0;219,0;427,0;280,0;566,0;16595,0;16284,0;16907,0
04-01-2021_13:10:05;-7,0;-22,0;6,0;356,0;326,0;400,0;212,0;-158,0;551,0;339,0;114,0;617,0;16620,0;16239,0;17136,0;-7,0;-276,0;257,0;424,0;274,0;565,0;16593,0;16274,0;16864,0
04-01-2021_13:10:10;-7,0;-13,0;-2,0;353,0;342,0;365,0;209,0;-172,0;568,0;339,0;116,0;590,0;16619,0;16144,0;17199,0;-10,0;-274,0;263,0;424,0;273,0;568,0;16591,0;16303,0;16897,0
04-01-2021_13:10:15;-8,0;-13,0;-3,0;358,0;277,0;455,0;214,0;-160,0;536,0;339,0;44,0;598,0;16618,0;16247,0;17051,0;-17,0;-303,0;208,0;429,0;274,0;583,0;16592,0;16331,0;16923,0
04-01-2021_13:10:20;-11,0;-333,0;54,0;510,0;-3258,0;21243,0;204,0;-4020,0;5442,0;340,0;-23634,0;24230,0;16618,0;-2753,0;29850,0;-11,0;-3761,0;4561,0;438,0;-22373,0;21542,0;16587,0;-878,0;31631,0
04-01-2021_13:10:25;31,0;-2317,0;1869,0;4458,0;-18592,0;25658,0;204,0;-882,0;1621,0;342,0;-5436,0;6221,0;16619,0;14482,0;18274,0;-18,0;-1329,0;1539,0;422,0;-5024,0;5289,0;16597,0;15103,0;18125,0
04-01-2021_13:10:30;37,0;-225,0;239,0;1229,0;-10710,0;18953,0;209,0;-187,0;605,0;343,0;-1060,0;1606,0;16623,0;15756,0;17452,0;-14,0;-327,0;260,0;430,0;-830,0;1613,0;16590,0;15988,0;17199,0
04-01-2021_13:10:35;38,0;-59,0;121,0;474,0;-4167,0;6088,0;213,0;-187,0;552,0;341,0;-492,0;1085,0;16622,0;15996,0;17268,0;-9,0;-298,0;273,0;431,0;-296,0;1163,0;16593,0;16100,0;17079,0
04-01-2021_13:10:40;32,0;-33,0;101,0;708,0;-3043,0;4398,0;213,0;-176,0;545,0;342,0;118,0;585,0;16629,0;16233,0;17130,0;-14,0;-261,0;237,0;430,0;253,0;564,0;16588,0;16346,0;16919,0
04-01-2021_13:10:45;37,0;-10,0;85,0;560,0;-2185,0;3199,0;209,0;-136,0;539,0;342,0;93,0;538,0;16619,0;16114,0;17140,0;-12,0;-282,0;264,0;429,0;260,0;581,0;16590,0;16261,0;16865,0
04-01-2021_13:10:50;37,0;23,0;56,0;671,0;-359,0;1942,0;214,0;-169,0;539,0;343,0;96,0;566,0;16618,0;16153,0;17141,0;-9,0;-275,0;244,0;427,0;300,0;566,0;16589,0;16324,0;16908,0
04-01-2021_13:10:55;36,0;28,0;49,0;640,0;620,0;663,0;214,0;-173,0;554,0;339,0;100,0;583,0;16622,0;16229,0;17159,0;-8,0;-287,0;245,0;427,0;293,0;548,0;16590,0;16326,0;16885,0
04-01-2021_13:11:00;37,0;32,0;43,0;639,0;628,0;654,0;213,0;-121,0;537,0;340,0;112,0;577,0;16619,0;16154,0;17068,0;-14,0;-347,0;283,0;429,0;293,0;605,0;16591,0;16360,0;16858,0
04-01-2021_13:11:05;37,0;34,0;43,0;637,0;571,0;684,0;208,0;-166,0;533,0;340,0;96,0;635,0;16619,0;16249,0;17119,0;-10,0;-256,0;230,0;427,0;253,0;627,0;16592,0;16331,0;16863,0
04-01-2021_13:11:10;38,0;32,0;43,0;636,0;620,0;649,0;217,0;-169,0;568,0;342,0;72,0;547,0;16619,0;16055,0;17096,0;-11,0;-271,0;240,0;429,0;282,0;571,0;16591,0;16282,0;16897,0
04-01-2021_13:11:15;38,0;34,0;43,0;634,0;621,0;646,0;212,0;-145,0;551,0;339,0;119,0;560,0;16618,0;16190,0;17142,0;-9,0;-326,0;235,0;428,0;273,0;575,0;16592,0;16305,0;16885,0
04-01-2021_13:11:20;38,0;33,0;44,0;634,0;621,0;651,0;211,0;-169,0;563,0;339,0;97,0;555,0;16619,0;16130,0;17116,0;-12,0;-300,0;227,0;427,0;260,0;576,0;16590,0;16312,0;16919,0
04-01-2021_13:11:25;38,0;33,0;43,0;633,0;621,0;645,0;215,0;-141,0;549,0;338,0;100,0;597,0;16617,0;16236,0;17084,0;-12,0;-272,0;249,0;427,0;294,0;573,0;16591,0;16331,0;16903,0
04-01-2021_13:11:30;38,0;33,0;43,0;632,0;620,0;645,0;210,0;-121,0;547,0;342,0;108,0;587,0;16622,0;16190,0;17137,0;-12,0;-289,0;211,0;425,0;285,0;566,0;16591,0;16315,0;16879,0
04-01-2021_13:11:35;38,0;34,0;44,0;631,0;618,0;643,0;212,0;-203,0;541,0;343,0;114,0;568,0;16623,0;16193,0;17058,0;-15,0;-257,0;216,0;427,0;280,0;560,0;16593,0;16333,0;16895,0
04-01-2021_13:11:40;38,0;35,0;43,0;630,0;617,0;648,0;210,0;-128,0;539,0;342,0;95,0;542,0;16624,0;16263,0;17087,0;-13,0;-242,0;240,0;426,0;279,0;556,0;16588,0;16315,0;16898,0
04-01-2021_13:11:45;38,0;32,0;43,0;629,0;613,0;642,0;214,0;-135,0;569,0;342,0;63,0;580,0;16623,0;16175,0;17116,0;-10,0;-345,0;230,0;427,0;288,0;563,0;16586,0;16318,0;16856,0
04-01-2021_13:11:50;38,0;35,0;44,0;628,0;615,0;639,0;213,0;-154,0;566,0;344,0;118,0;552,0;16619,0;16077,0;17130,0;-11,0;-257,0;218,0;427,0;253,0;561,0;16593,0;16306,0;16862,0
04-01-2021_13:11:55;38,0;33,0;43,0;626,0;614,0;641,0;211,0;-159,0;571,0;344,0;85,0;577,0;16622,0;16159,0;17133,0;-9,0;-259,0;242,0;425,0;287,0;577,0;16591,0;16316,0;16929,0
